ReadIn_ID	USER_ID	D001	D002	D003	D004	D005	D006	D007	D008	D009	D010	D011	D012	D013	D014	D015	D016	D017	D018	D019	D020	D021	D022	D023	D024	D025	D026	D027	D028	D029	D030	D031	D032	D033	D034	D035	D036	D037	D038	D039	D040	D041	D042	D043	D044	D045	D046	D047	D048	D049	D050	D051	D052	D053	D054	D055	D056	D057	D058	D059	D060	D061	D062	D063	D064	D065	D066	D067	D068	D069	D070	D071	D072	D073	D074	D075	D076	D077	D078	D079	D080	D081	D082	D083	D084	D085	D086	D087	D088	D089	D090	D091	D092	D093	D094	D095	D096	D097	D098	D099	D100	D101	D102	D103	D104	D105	D106	D107	D108	D109	D110	D111	D112	D113	D114	D115	D116	D117	D118	D119	D120	D121	D122	D123	D124	D125	D126	D127	D128	D129	D130	D131	D132	D133	D134	D135	D136	D137	D138	D139	D140	D141	D142	D143	D144	D145	D146	D147	D148	D149	D150	D151	D152	D153	D154	D155	D156	D157	D158	D159	D160	D161	D162	D163	D164	D165	D166	D167	D168	D169	D170	D171	D172	D173	D174	D175	D176	D177	D178	D179	D180	D181	D182	D183	D184	D185	D186	D187	D188	D189	D190	D191	D192	D193	D194	D195	D196	D197	D198	D199	D200	D201	D202	D203	D204	D205	D206	D207	D208	D209	D210	D211	D212	D213	D214	D215	D216	D217	D218	D219	D220	D221	D222	D223	D224	D225	D226	D227	D228	D229	D230	D231	D232	D233	D234	D235	D236	D237	D238	D239	D240	D241	D242	D243	D244	D245	D246	D247	D248	D249	D250	D251	D252	D253	D254	D255	D256	D257	D258	D259	D260	D261	D262	D263	D264	D265	D266	D267	D268	D269	D270	D271	D272	D273	D274	D275	D276	D277	D278	D279	D280	D281	D282	D283	D284	D285	D286	D287	D288	D289	D290	D291	D292	D293	D294	D295	D296	D297	D298	D299	D300	D301	D302	D303	D304	D305	D306	D307	D308	D309	D310	D311	D312	D313	D314	D315	D316	D317	D318	D319	D320	D321	D322	D323	D324	D325	D326	D327	D328	D329	D330	D331	D332	D333	D334	D335	D336	D337	D338	D339	D340	D341	D342	D343	D344	D345	D346	D347	D348	D349	D350	D351	D352	D353	D354	D355	D356	D357	D358	D359	D360	D361	D362	D363	D364	D365	D366	D367	D368	D369	D370	D371	D372	D373	D374	D375	D376	D377	D378	D379	D380	D381	D382	D383	D384	D385	D386	D387	D388	D389	D390	D391	D392	D393	D394	D395	D396	D397	D398	D399	D400	D401	D402	D403	D404	D405	D406	D407	D408	D409	D410	D411	D412	D413	D414	D415	D416	D417	D418	D419	D420	D421	D422	D423	D424	D425	D426	D427	D428	D429	D430	D431	D432	D433	D434	D435	D436	D437	D438	D439	D440	D441	D442	D443	D444	D445	D446	D447	D448	D449	D450	D451	D452	D453	D454	D455	D456	D457	D458	D459	D460	D461	D462	D463	D464	D465	D466	D467	D468	D469	D470	D471	D472	D473	D474	D475	D476	D477	D478	D479	D480	D481	D482	D483	D484	D485	D486	D487	D488	D489	D490	D491	D492	D493	D494	D495	D496	D497	D498	D499	D500	D501	D502	D503	D504	D505	D506	D507	D508	D509	D510	D511	D512	D513	D514	D515	D516	D517	D518	D519	D520	D521	D522	D523	D524	D525	D526	D527	D528	D529	D530	D531	D532	D533	D534	D535	D536	D537	D538	D539	D540	D541	D542	D543	D544	D545	D546	D547	D548	D549	D550	D551	D552	D553	D554	D555	D556	D557	D558	D559	D560	D561	D562	D563	D564	D565	D566	D567	D568	D569	D570	D571	D572	D573	D574	D575	D576	D577	D578	D579	D580	D581	D582	D583	D584	D585	D586	D587	D588	D589	D590	D591	D592	D593	D594	D595	D596	D597	D598	D599	D600	D601	D602	D603	D604	D605	D606	D607	D608	D609	D610	D611	D612	D613	D614	D615	D616	D617	D618	D619	D620	D621	D622	D623	D624	D625	D626	D627	D628	D629	D630	D631	D632	D633	D634	D635	D636	D637	D638	D639	D640	D641	D642	D643	D644	D645	D646	D647	D648	D649	D650	D651	D652	D653	D654	D655	D656	D657	D658	D659	D660	D661	D662	D663	D664	D665	D666	D667	D668	D669	D670	D671	D672	D673	D674	D675	D676	D677	D678	D679	D680	D681	D682	D683	D684	D685	D686	D687	D688	D689	D690	D691	D692	D693	D694	D695	D696	D697	D698	D699	D700	D701	D702	D703	D704	D705	D706	D707	D708	D709	D710	D711	D712	D713	D714	D715	D716	D717	D718	D719	D720	D721	D722	D723	D724	D725	D726	D727	D728	D729	D730	D731	D732	D733	D734	D735	D736	D737	D738	D739	D740	D741	D742	D743	D744	D745	D746	D747	D748	D749	D750	D751	D752	D753	D754	D755	D756	D757	D758	D759	D760	D761	D762	D763	D764	D765	D766	D767	D768	D769	D770	D771	D772	D773	D774	D775	D776	D777
1	5284513	1	0	0	0	1	0	0	0	0	0	0	11	1	13	0.542	5	6	32	26	0	0	0	0	21	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326.441	6.529	50	24	50	24	1	0	0	282.193	62.988	1.26	8	0.001	14.334	1.636	1.817	34	117.325	135.5	0.294	32.289	0.646	47.965	0.959	48.664	0.973	61.512	1.23	36.596	0.732	112	294	196	11	465	51	6350	10732	5954	16580	24.031	4290.35	1626	5.891	79.301	48.455	1502.17	0	3693.5	24.227	6.026	2030	10749	34.579	226.638	3264	1238.83	1238.91	1275.68	1237.96	1235.22	1235.26	1379.66	2.292	1.582	1.582	1.553	1.583	1.584	1.584	1.643	2.599	3.557	17.199	176.007	55.833	2.326	18.276	11.256	10.111	7.438	5.649	3.561	0.761	0.469	0.316	0.201	0.134	0.081	15.305	7.85	5.889	3.911	2.399	1.347	0.638	0.327	0.184	0.106	0.057	0.031	18.276	11.256	10.111	7.438	5.649	3.561	0.981	69.807	3.497	167.323	48.878	19.825	9.167	6.074	7.572	549	281	11.708	1.757	22.792	100	852	94	0.575	0.32	0.158	0.073	0.875	8	1.528	2.924	3.68	7.833	1015.69	12736.5	4.085	4.555	1.864	5.337	3.464	2.097	67.535	0.332	0.537	0.863	1.26	62.988	0.223	4.384	0.215	2.139	106.935	0.379	3.505	0.365	3.796	189.815	0.673	1.848	0.648	3.989	199.438	0.707	1.655	0.681	4.913	245.663	0.871	0.731	0.839	5.073	253.663	0.899	0.571	0.866	2.4	1.792	106.872	106.879	110.65	121.955	106.785	106.51	106.514	0.75	0.748	-0.355	-3.943	0.776	0.858	0.857	212.994	213.011	221.655	247.853	212.793	212.162	212.172	0	0	81.84	0	0	0	0	0	0	0	0	0	81.84	0	0	0	0	0	0	0	32	37	42	44	44	36	32	30	28	91.75	144.125	219.938	281.813	323.438	401.219	527.875	682.125	479	10269	21.438	110.387	46.586	24.099	24.193	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	56	125	292	664	1559	2744	24	48	0	176	0	762	27.538	37.082	40.576	39.752	32.256	29.173	25.424	23.855	31.904	43.903	52.592	57.08	53.732	47.334	43.257	36.999	50.294	82.296	93.435	120.755	134.071	117.119	106.364	101.667	44.662	61.728	72.014	74.559	68.379	60.543	55.32	47.082	0.98	0.908	0.831	0.706	0.811	0.784	0.804	0.641	0.073	0.252	0.398	0.615	0.53	0.814	0.522	0.408	0.409	0.567	0.718	0.796	0.811	0.995	0.801	0.556	0.8	0.87	0.89	0.998	0.911	0.957	0.899	1.001	0.09	0.081	0.098	0.076	0.088	0.069	0.102	0.08	0.524	0.519	0.615	0.76	0.626	0.43	0.426	0.793	0.99	1.006	1.208	1.186	1.21	0.797	0.915	1.075	0.428	0.448	0.471	0.499	0.452	0.472	0.55	0.688	6	3.111	2.188	1.356	0.764	0.367	0.321	0.181	0.166	0.112	0.261	0.135	0.095	0.059	0.033	0.016	0.014	0.008	0.007	0.005	0.633	8.029	8.011	7.999	6.34	6.298	6.265	6.212	6.193	20.92	20.878	20.846	20.792	20.773	20.749	20.714	20.627	3.515	3.482	3.459	2.809	2.768	2.734	2.681	2.663	1.036	1.018	1.011	1.007	0.986	0.651	0.622	0.412	9.119	9.029	8.549	8.36	8.08	8	7.713	7.545	23.344	23.004	22.765	22.357	22.218	21.967	21.574	21.258	5.306	5.075	4.847	4.602	4.418	4.163	3.925	3.616	4.151	3.811	3.594	3.214	2.999	2.929	2.548	2.216	6	0	0	0	0	0	0	1	5	0	6	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	2	0	1	0	0	0	0	1	4	1	0	0	0	0	1	0	5	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	-0.421	0.25	4.538
2	2170	2	0	0	0	3	1	0	0	0	0	0	13	7	2	0.08	1	12	32	16	0	0	0	0	17	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313.791	8.258	38	22	41	25	4	0	1	199.421	61.18	1.61	7	0	17.394	2.129	2.205	39	97.888	87.454	0.218	26.707	0.703	37.051	0.975	37.749	0.993	46.792	1.231	29.49	0.776	120	277.605	244	19	528.653	46.833	4341	6421.94	4621	9753.22	21.005	10.955	962	4.165	80.269	51.324	659.028	73.175	1508	25.662	1.929	3005	22979	6.125	78.821	14407	725.967	725.861	844.052	729.091	726.562	720.916	920.733	1.54	2.635	2.635	2.498	2.63	2.633	2.638	2.703	0.836	2.64	12.699	84.009	42.346	1.925	14.941	10.81	9.68	8.362	7.227	6.399	0.679	0.432	0.277	0.174	0.11	0.071	12.806	7.801	5.819	4.146	2.984	2.173	0.582	0.312	0.166	0.086	0.045	0.024	14.608	10.617	9.408	8.188	7.081	6.205	0.936	70.333	3.394	187.368	48.805	13.915	5.82	2.698	3.681	362	165	7.5	1.409	15.868	59	626	61	0.577	0.339	0.196	0.118	1	2	0.405	2.504	3.039	7.653	702.082	7362.2	3.971	4.429	1.753	5.168	2.895	2.079	29.562	0.246	0.364	0.754	1.61	61.18	0.307	3.638	0.288	2.57	97.657	0.49	2.678	0.46	3.764	143.015	0.717	1.484	0.674	4.491	170.666	0.856	0.757	0.804	4.596	174.666	0.876	0.651	0.823	4.574	173.812	0.872	0.674	0.819	2.467	7.272	68.696	68.682	79.967	86.607	69.147	68.906	68.418	1.326	1.338	-0.38	-0.828	0.935	1.004	0.959	140.341	140.341	164.767	185.883	141.205	140.538	139.702	0	0	108.3	36.599	0	0	0	0	0	0	0	0	108.3	36.599	0	0	0	123.938	0	0	35	48	66	90	98	116	131	139	143	105	189.75	342	448.125	697.188	1057.47	1552.97	2165.58	1520	28182.301	18.541	300.63	46.102	22.021	22.314	8	14	0	0	0	20	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	60	143	348	845	2071	3514	22	50	0	190	0	878	30.135	44.746	51.118	45.729	50.321	45.303	35.226	19.506	28.369	42.748	50.542	46.873	49.104	50.368	42.755	24.84	42.571	73.975	100.609	93.819	90.009	95.78	99.581	73.438	42.916	64.436	74.893	69.665	72.23	72.882	62.375	37.835	0.27	0.345	0.244	0.17	0.067	0.333	0.278	0.354	0.621	0.462	0.313	0.174	0.4	0.708	1.011	1.203	0.7	0.603	0.48	0.507	0.691	0.944	1.14	1.294	0.462	0.515	0.499	0.48	0.634	0.549	0.668	1.094	0.346	0.447	0.424	0.489	0.559	0.664	0.834	2.152	0.34	0.422	0.494	0.574	0.605	0.51	0.22	0.329	0.433	0.589	0.68	1.041	1.097	0.986	0.602	0.718	1.054	1.001	1.155	1.335	1.518	0.928	1.279	1.868	3.5	2.222	1.125	1.447	0.522	0.419	0.199	0.15	0.063	0.004	0.167	0.106	0.054	0.069	0.025	0.02	0.009	0.007	0.003	0	0.46	17.001	8.01	7.061	7.021	7.015	6.308	6.298	6.163	22.456	20.893	20.878	20.747	20.728	20.728	20.726	20.685	3.481	3.296	3.047	2.976	2.961	2.769	2.765	2.63	1.088	1.079	0.984	0.964	0.635	-0.015	-0.018	-0.044	17.092	9.214	8.75	8.514	8.282	8.011	7.711	7.327	23.375	23.08	22.74	22.075	21.889	21.874	21.831	21.58	5.432	5.032	4.883	4.467	4.432	3.959	3.839	3.727	4.132	3.916	3.322	3.043	2.772	2.739	2.661	2.165	0	0	0	0	4	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	-0.762	0.48	3.398
3	60795	2	0	0	0	4	0	0	0	0	0	0	13	5	9	0.273	1	12	40	27	0	0	0	0	23	3	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448.398	7.867	57	30	60	33	4	0	2	332.475	91.296	1.602	9	0	22.364	2	2.107	46	160.602	214.933	0.301	38.382	0.673	55.471	0.973	56.182	0.986	70.08	1.229	42.088	0.738	156	345.21	288	21	575.306	64.167	14156	20503.699	15191	31182.6	29.508	118.908	3224	7.411	111.066	66.446	2557.81	211.75	9351	33.223	7.243	5142	41511	23.078	271.097	25786	2667.44	2667.33	3092.74	2672.03	2660.93	2641.2	3377.17	1.057	1.26	1.26	1.191	1.253	1.255	1.256	1.281	1.568	4.557	19.119	185.813	58.358	1.945	20.924	14.597	12.967	10.975	8.724	7.195	0.697	0.442	0.288	0.189	0.121	0.079	18.514	11.325	8.609	6.567	4.432	3.18	0.617	0.343	0.191	0.113	0.062	0.035	20.257	14.212	12.498	10.408	8.372	6.929	1.03	97.016	4.388	249.839	68.478	21.753	10.228	5.624	7.416	975	448	14.933	2.738	35.262	164	1528	124	0.578	0.336	0.175	0.098	1.222	2	0.327	3.461	4.061	8.444	1766.67	27225	4.574	4.882	1.782	5.508	3.82	2.19	43.407	0.126	0.21	0.313	1.602	91.296	0.275	4.231	0.264	2.419	137.883	0.415	3.414	0.399	4.276	243.746	0.733	1.557	0.705	4.955	282.436	0.849	0.878	0.817	5.201	296.475	0.892	0.632	0.857	5.223	297.72	0.895	0.61	0.861	2.376	7.139	182.267	182.253	211.32	230.31	182.83	182.055	180.804	2.223	2.248	-0.47	-1.699	1.387	1.537	1.362	369.522	369.501	427.569	467.743	370.625	369.018	366.681	0	0	337.883	0	0	0	0	0	0	0	0	0	337.882	0	0	0	138.666	0	0	0	45	58	72	91	89	93	100	98	88	110	176.25	285.375	301.875	337.594	406	422.656	368.625	2053	17729	8.636	176.754	61.787	30.025	30.161	24	42	0	0	0	55	0	0	6	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	33	78	181	428	1004	2379	4133	30	66	0	246	0	1110	41.508	61.147	74.1	58.027	50.149	43.779	35.149	33.175	39.801	60.522	71.285	67.196	61.145	52.296	43.859	41.029	61.773	112.179	152.24	152.53	151.081	131.32	112.055	97.925	56.094	85.649	100.919	88.89	79.456	68.41	56.452	52.86	0.309	0.371	0.442	0.196	0.227	-0.036	-0.086	0.236	0.562	0.513	0.684	0.674	0.721	0.728	0.558	0.727	0.691	0.652	0.823	0.848	0.904	0.815	0.73	0.961	0.431	0.484	0.73	0.609	0.615	0.62	0.556	0.543	0.408	0.57	0.655	0.77	0.693	0.611	0.485	0.484	0.43	0.526	0.374	0.498	0.546	0.645	0.834	0.566	0.642	0.767	0.625	0.874	1	0.95	1.297	1.127	1.046	1.053	1.135	1.423	1.204	1.633	1.689	1.041	5.5	3.333	1.562	1.542	0.736	0.442	0.299	0.18	0.123	0.124	0.19	0.115	0.054	0.053	0.025	0.015	0.01	0.006	0.004	0.004	0.477	17.002	17	8.022	8.01	7.034	7.026	7.019	6.311	22.458	22.454	20.895	20.877	20.76	20.743	20.728	20.727	3.504	3.48	3.3	3.292	3.002	2.982	2.973	2.771	0.964	0.94	0.908	0.626	0.415	-0.014	-0.023	-0.028	17.103	17.082	9.086	8.953	8.78	8.462	8.435	8.023	23.508	23.172	22.832	22.545	22.319	22.244	21.936	21.859	5.278	5.262	4.905	4.812	4.54	4.384	4.104	4.015	4.114	4.022	3.235	3.146	3.041	2.942	2.866	2.686	0	4	0	0	6	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	5	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	1	5	0	0	0	0	1	0	1	1	2	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5.322	-0.759	0.364	3.878
4	11954293	2	0	0	1	2	1	0	0	0	0	0	12	11	2	0.087	0	12	29	16	0	0	0	0	17	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285.777	7.938	36	20	39	23	4	0	1	186.117	52.63	1.462	8	0	15.72	2.069	2.195	37	84.996	71.6	0.218	25.191	0.7	34.753	0.965	35.263	0.98	44.04	1.223	29.191	0.811	114	231.605	256	20	463.653	41.833	3263	4606.27	3450	6627	19.077	20.952	716	3.768	71.36	47.026	471.895	57.286	1036	23.513	1.316	2763	22070	3.746	52.536	14917	559.5	559.318	614.139	566.162	563.195	564.019	675.167	1.6	2.921	2.921	2.824	2.911	2.915	2.915	2.989	0.774	2.729	9.374	77.697	36.846	1.842	13.69	9.72	9.191	7.883	7.028	6.006	0.684	0.423	0.27	0.164	0.102	0.066	12.1	7.347	6.193	4.647	3.678	2.646	0.605	0.319	0.182	0.097	0.053	0.029	13.356	9.528	8.918	7.708	6.882	5.844	0.958	63.011	3.163	169.762	44.3	12.395	4.59	1.993	2.844	316	143	7.15	1.235	12.6	52	392	53	0.592	0.351	0.206	0.12	0.8	2	0.432	2.146	2.894	7.372	549.795	5278.66	4.022	4.291	1.743	4.931	2.799	2.029	22.525	0.234	0.34	0.732	1.462	52.63	0.283	3.708	0.266	2.413	86.856	0.467	2.757	0.439	3.881	139.711	0.751	1.289	0.707	4.482	161.362	0.867	0.688	0.816	4.705	169.362	0.91	0.465	0.857	4.705	169.362	0.91	0.465	0.857	2.523	7.06	57.676	57.653	63.589	69.471	58.533	58.225	58.347	1.04	1.053	-0.187	-0.514	0.613	0.69	0.588	120.299	120.262	130.529	147.228	121.885	121.486	121.715	0	18.635	52.478	25.462	0	0	0	0	0	0	0	18.635	52.478	25.462	0	0	40.465	91.769	0	0	34	48	69	91	98	116	131	155	157	96	170.5	293.75	337.938	506.063	734.531	1153.31	1571.48	1589	20509.699	12.907	213.339	41.804	20.016	20.357	0	5	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	57	139	349	868	2188	3644	20	46	0	182	10	862	27.457	42.298	48.066	45.683	44.203	34.223	17.813	8.276	27.422	43.483	54.082	53.533	50.694	40.494	24.779	10.547	39.652	71.216	98.648	110.122	103.693	89.206	68.596	35.832	39.938	61.984	74.808	73.723	72.276	60.669	36.525	17.405	0.493	0.492	0.395	0.26	0.21	0.453	0.903	0.642	0.345	0.603	0.411	0.402	0.598	0.961	0.765	0.427	0.578	0.775	0.63	0.668	0.824	1.03	1.032	0.723	0.458	0.513	0.496	0.515	0.602	0.681	0.762	1.37	0.347	0.43	0.419	0.452	0.466	1.084	1.195	3.251	0.448	0.297	0.39	0.546	0.481	0.809	0.346	0.197	0.714	0.528	0.654	0.999	1.015	1.471	0.85	0.379	0.661	0.559	0.699	1.061	1.391	1.249	0.663	2.994	4	2.222	1.451	1.523	0.66	0.266	0.161	0.143	0.028	0	0.211	0.117	0.076	0.08	0.035	0.014	0.008	0.008	0.001	0	0.55	17.001	8.01	7.031	6.32	6.302	6.2	6.164	6.148	22.456	20.902	20.881	20.782	20.743	20.728	20.726	20.691	3.481	3.296	2.994	2.784	2.77	2.667	2.633	2.616	1.124	1.09	1.079	1.074	1	0.884	0.635	-0.028	17.092	9.149	8.557	8.503	8.117	7.66	7.415	7.212	23.393	23.178	22.791	22.419	21.98	21.843	21.632	21.525	5.37	5.036	4.77	4.466	4.051	3.965	3.798	3.418	4.127	3.937	3.309	3.094	2.8	2.683	2.509	2.044	1	0	0	0	2	2	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.858	-0.836	0.522	3.912
5	60823	3	0	0	1	3	0	0	0	0	0	0	22	4	19	0.432	4	18	57	35	0	0	0	0	33	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558.658	7.351	76	41	79	44	4	0	1	474.842	115.243	1.516	14	0	28.55	1.85	2.006	65	227.308	262.537	0.182	51.047	0.672	74.29	0.978	75.806	0.997	94.04	1.237	55.885	0.735	210	568	430	26	1012	89.5	22391	38924	22763	68103	35.747	30713.1	5382	6.563	191.43	101.82	4632.8	284.165	12452	50.91	3.984	8024	51279	52.652	566.37	26360	4539.61	4538.81	4901.9	4515.41	4515.65	4480.83	5029.45	1.617	1.53	1.53	1.48	1.532	1.533	1.536	1.582	2.808	7.048	58.623	312.507	103.167	2.516	29.518	19.651	18.005	13.649	12.194	9.918	0.72	0.447	0.295	0.173	0.109	0.067	23.127	13.673	10.413	6.93	5.203	3.699	0.564	0.311	0.171	0.088	0.046	0.025	29.518	19.651	18.005	13.649	12.194	9.918	0.932	122.603	4.645	429.739	92.119	30.198	13.732	7.502	10.114	1047	500	12.195	1.692	49.259	172	3712	226	0.576	0.321	0.187	0.11	1	2	0.261	3	3.704	9.481	3037.22	51027.602	4.851	5.32	1.859	6.327	3.475	2.368	68.304	0.188	0.285	0.548	1.516	115.243	0.243	4.732	0.232	2.743	208.475	0.439	3.505	0.42	4.493	341.5	0.719	1.755	0.689	5.082	386.213	0.813	1.166	0.779	5.518	419.333	0.883	0.73	0.846	5.508	418.578	0.882	0.74	0.844	2.581	6.985	232.14	232.094	250.824	260.276	230.919	230.898	229.159	1.869	1.899	-0.942	-9.345	1.975	2.115	2.19	462.411	462.288	502.589	529.897	459.862	459.681	456.127	0	102.972	368.14	0	0	0	0	0	0	0	0	102.972	368.14	0	0	0	0	0	0	0	61	79	112	148	174	210	246	273	281	168.75	304.625	526.188	689.875	1061.81	1646.75	2343	2985.81	2812	37416.699	13.306	390.185	82.918	41.044	41.185	4	72	0	0	15	0	0	0	66	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	105	245	600	1449	3610	6094	41	88	0	332	10	1498	50.107	72.67	79.469	91.954	100.456	112.54	112.175	104.556	52.935	78.789	93.055	101.452	116.828	133.483	144.647	142.099	81.554	137.792	191.326	209.785	226.654	269.537	306.825	329.025	73.817	108.681	125.201	135.663	155.606	175.619	187.918	182.228	0.557	0.52	0.363	0.45	0.399	0.454	0.416	0.539	0.486	0.568	0.302	0.395	0.489	0.597	0.797	0.689	0.763	0.706	0.58	0.643	0.731	0.839	0.977	0.908	0.793	0.871	0.819	0.894	0.855	0.902	0.914	0.94	0.093	0.075	0.104	0.084	0.088	0.087	0.117	0.129	0.221	0.382	0.478	0.561	0.562	0.486	0.473	0.42	0.5	0.552	0.854	1.071	0.973	0.923	0.871	0.832	0.978	1.054	1.368	1.083	1.185	1.032	1.037	0.804	8	3.556	3.861	3.449	2.015	1.549	1.186	0.829	0.5	0.399	0.2	0.089	0.097	0.086	0.05	0.039	0.03	0.021	0.012	0.01	0.634	9.004	8.029	8.022	8.007	8.005	7.999	7.031	7.02	20.924	20.881	20.88	20.853	20.795	20.768	20.738	20.728	3.929	3.516	3.504	3.474	3.471	3.459	3.002	2.972	0.651	0.634	0.632	0.415	0.411	0.285	-0.014	-0.023	9.425	9.157	9.105	8.868	8.657	8.542	8.502	8.476	23.355	23.093	23.055	22.902	22.505	22.385	22.108	22.008	5.452	5.149	5.065	4.994	4.941	4.74	4.643	4.447	4.211	3.918	3.89	3.75	3.263	3.186	2.974	2.89	2	4	3	0	0	0	0	14	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	8	2	3	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	14	2	2	0	0	0	0	2	0	2	4	1	2	1	0	2	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5.833	0.695	0.409	3.83
